year,Genre,popularity
1970,Pop/Rock,52
1974,Pop/Rock,48
1974,Pop/Rock,48
1977,Pop/Rock,55
1977,Pop/Rock,50
1970,Pop/Rock,50
1970,Pop/Rock,46
1972,Pop/Rock,51
1972,Pop/Rock,50
1972,Pop/Rock,50
1972,Pop/Rock,49
1972,Pop/Rock,48
1974,Pop/Rock,47
1974,Pop/Rock,47
1974,Pop/Rock,46
1974,Pop/Rock,45
1977,Pop/Rock,44
1978,Pop/Rock,51
1978,Pop/Rock,52
1992,Pop/Rock,52
2000,Pop/Rock,56
1970,Pop/Rock,43
1972,Pop/Rock,46
1974,Pop/Rock,41
1975,Pop/Rock,43
1970,Pop/Rock,41
1970,Pop/Rock,41
1970,Pop/Rock,41
1970,Pop/Rock,41
1975,Pop/Rock,43
1975,Pop/Rock,41
1992,Pop/Rock,49
1969,Pop/Rock,36
1978,Pop/Rock,38
1993,Pop/Rock,44
1978,Pop/Rock,38
1992,Pop/Rock,45
1975,Pop/Rock,34
1975,Pop/Rock,35
1975,Pop/Rock,35
1977,Pop/Rock,35
1978,Pop/Rock,36
1992,Pop/Rock,44
1992,Pop/Rock,44
1969,Pop/Rock,31
1969,Pop/Rock,30
1978,Pop/Rock,35
1978,Pop/Rock,34
1992,Pop/Rock,42
1969,Pop/Rock,30
1975,Pop/Rock,31
1977,Pop/Rock,32
1982,Pop/Rock,33
2008,Pop/Rock,44
2002,Pop/Rock,38
2009,Pop/Rock,42
2002,Pop/Rock,53
2008,Pop/Rock,51
2006,Pop/Rock,46
2006,Pop/Rock,46
2002,Pop/Rock,48
2000,Pop/Rock,35
2009,Pop/Rock,58
2010,Pop/Rock,42
2000,Pop/Rock,71
2006,Pop/Rock,68
2006,Pop/Rock,59
2010,Pop/Rock,59
2000,Pop/Rock,53
2006,Pop/Rock,56
2000,Pop/Rock,57
2010,Pop/Rock,48
1955,Easy Listening,6
1958,Easy Listening,13
1964,Easy Listening,20
1958,Easy Listening,11
1955,Easy Listening,3
1958,Easy Listening,10
1958,Easy Listening,9
1962,Easy Listening,14
1964,Easy Listening,17
1958,Easy Listening,9
1958,Easy Listening,9
1958,Easy Listening,9
1958,Easy Listening,9
1962,Easy Listening,13
1955,Easy Listening,4
1962,Easy Listening,13
1957,Easy Listening,6
1962,Easy Listening,13
1957,Easy Listening,8
1957,Easy Listening,6
1959,Easy Listening,11
1967,Easy Listening,19
1959,Easy Listening,10
1959,Easy Listening,7
1959,Easy Listening,12
1962,Easy Listening,12
1962,Easy Listening,8
1964,Easy Listening,12
1964,Easy Listening,14
1964,Easy Listening,12
1959,Easy Listening,8
1959,Easy Listening,10
1962,Easy Listening,10
1962,Easy Listening,9
1962,Easy Listening,8
1962,Easy Listening,40
1962,Easy Listening,35
1962,Easy Listening,28
1962,Easy Listening,23
1962,Easy Listening,24
1963,Easy Listening,30
1964,Easy Listening,26
1958,Easy Listening,16
1962,Easy Listening,20
1958,Easy Listening,14
1955,Easy Listening,5
1958,Easy Listening,13
1958,Easy Listening,13
1962,Easy Listening,17
1962,Easy Listening,18
1990,Pop/Rock,48
1990,Pop/Rock,47
1983,Pop/Rock,53
1984,Pop/Rock,29
1983,Pop/Rock,74
1984,Pop/Rock,50
2004,Pop/Rock,63
1985,Pop/Rock,53
1983,Pop/Rock,56
1989,Pop/Rock,47
1989,Pop/Rock,53
1996,Pop/Rock,58
2012,Pop/Rock,46
2020,Pop/Rock,61
2010,Pop/Rock,71
2012,Pop/Rock,77
2012,Pop/Rock,66
2014,Pop/Rock,56
2010,Pop/Rock,52
2015,Pop/Rock,57
1996,Pop/Rock,33
1975,Electronic,26
1972,Electronic,23
1973,Electronic,21
1972,Electronic,32
1972,Electronic,37
1975,Electronic,32
1975,Electronic,28
1996,Pop/Rock,38
1996,Pop/Rock,36
1996,Pop/Rock,34
1996,Pop/Rock,34
1996,Pop/Rock,33
1996,Pop/Rock,33
1996,Pop/Rock,33
1999,Pop/Rock,37
1996,Pop/Rock,33
1996,Pop/Rock,31
1995,Pop/Rock,32
1995,Pop/Rock,31
1998,Pop/Rock,65
1998,Pop/Rock,60
1998,Pop/Rock,59
1998,Pop/Rock,55
1998,Pop/Rock,52
1998,Pop/Rock,52
1998,Pop/Rock,50
1998,Pop/Rock,49
1998,Pop/Rock,49
1998,Pop/Rock,48
1996,Pop/Rock,43
1998,Pop/Rock,46
1996,Pop/Rock,42
1996,Pop/Rock,40
2009,Pop/Rock,47
2009,Pop/Rock,46
2009,Pop/Rock,46
2010,Pop/Rock,44
2009,Pop/Rock,58
2010,Pop/Rock,57
2010,Pop/Rock,51
2009,Pop/Rock,48
1985,R&B;,27
1988,R&B;,30
1991,R&B;,31
1985,R&B;,25
1984,R&B;,24
1984,R&B;,40
1988,R&B;,25
1984,R&B;,21
1984,R&B;,21
1996,R&B;,32
1988,R&B;,24
1988,R&B;,23
1984,R&B;,52
1984,R&B;,51
1988,R&B;,60
1988,R&B;,58
1983,R&B;,51
1988,R&B;,46
1996,R&B;,53
1988,R&B;,45
1996,R&B;,53
1983,R&B;,40
1991,R&B;,43
1984,R&B;,37
1983,R&B;,36
1983,R&B;,35
1985,R&B;,36
1985,R&B;,42
1988,R&B;,37
1984,R&B;,33
1985,R&B;,33
1988,R&B;,34
1984,R&B;,30
1986,R&B;,30
1988,R&B;,32
2002,Pop/Rock,42
2002,Pop/Rock,42
2002,Pop/Rock,40
2000,Pop/Rock,38
2004,Pop/Rock,37
2004,Pop/Rock,37
2004,Pop/Rock,36
2004,Pop/Rock,36
2000,Pop/Rock,36
2002,Pop/Rock,38
2002,Pop/Rock,37
2007,Pop/Rock,38
2002,Pop/Rock,65
2004,Pop/Rock,53
1999,Pop/Rock,49
2007,Pop/Rock,51
2007,Pop/Rock,48
2002,Pop/Rock,46
2002,Pop/Rock,45
2000,Pop/Rock,45
2000,Pop/Rock,44
2006,Pop/Rock,44
1977,Country,23
1994,Country,42
1994,Country,37
1993,Pop/Rock,40
1986,Pop/Rock,30
2008,Pop/Rock,44
1986,Pop/Rock,31
1990,Pop/Rock,37
1999,Pop/Rock,43
1986,Pop/Rock,29
1988,Pop/Rock,34
1986,Pop/Rock,29
1986,Pop/Rock,28
1986,Pop/Rock,28
1988,Pop/Rock,30
1989,Pop/Rock,30
1990,Pop/Rock,33
1990,Pop/Rock,36
1988,Pop/Rock,27
1990,Pop/Rock,31
1988,Pop/Rock,62
1990,Pop/Rock,62
1988,Pop/Rock,55
1988,Pop/Rock,49
1986,Pop/Rock,46
1990,Pop/Rock,51
1988,Pop/Rock,42
1988,Pop/Rock,41
1986,Pop/Rock,36
1988,Pop/Rock,35
1986,Pop/Rock,45
1982,Pop/Rock,34
1980,Pop/Rock,39
1981,Pop/Rock,34
1981,Pop/Rock,33
1986,Pop/Rock,35
1989,Pop/Rock,38
1993,Pop/Rock,33
1985,Pop/Rock,34
1986,Pop/Rock,26
1989,Pop/Rock,37
1981,Pop/Rock,32
1985,Pop/Rock,33
1986,Pop/Rock,32
1986,Pop/Rock,31
1981,Pop/Rock,31
1981,Pop/Rock,31
1998,Pop/Rock,43
1981,Pop/Rock,31
1986,Pop/Rock,30
1986,Pop/Rock,29
1986,Pop/Rock,29
1981,Pop/Rock,29
1986,Pop/Rock,28
1986,Pop/Rock,29
1986,Pop/Rock,29
1986,Pop/Rock,28
1981,Pop/Rock,28
1986,Pop/Rock,46
1989,Pop/Rock,33
1981,Pop/Rock,28
1989,Pop/Rock,23
1981,Pop/Rock,27
1986,Pop/Rock,20
2011,Pop/Rock,52
2011,Pop/Rock,45
1983,Pop/Rock,66
1986,Pop/Rock,66
2005,Pop/Rock,73
1981,Pop/Rock,52
1983,Pop/Rock,54
1983,Pop/Rock,52
1985,Pop/Rock,53
1983,Pop/Rock,47
1985,Pop/Rock,50
1985,Pop/Rock,50
1993,Pop/Rock,58
1983,Pop/Rock,46
2005,Pop/Rock,52
1983,Pop/Rock,43
1986,Pop/Rock,47
2005,Pop/Rock,56
1983,Pop/Rock,42
1985,Pop/Rock,43
1986,Pop/Rock,41
1983,Pop/Rock,39
1985,Pop/Rock,40
1985,Pop/Rock,39
2005,Pop/Rock,51
1986,Pop/Rock,37
1989,Pop/Rock,43
1989,Pop/Rock,43
1989,Pop/Rock,42
2001,Pop/Rock,43
1981,Pop/Rock,37
1986,Pop/Rock,29
1989,Pop/Rock,41
2005,Pop/Rock,51
1986,Pop/Rock,28
1989,Pop/Rock,39
1971,Pop/Rock,25
1971,Pop/Rock,24
1971,Pop/Rock,23
1971,Pop/Rock,22
1971,Pop/Rock,22
1971,Pop/Rock,21
1971,Pop/Rock,19
1973,Pop/Rock,22
1973,Pop/Rock,22
1971,Pop/Rock,19
1972,Pop/Rock,20
1973,Pop/Rock,22
1973,Pop/Rock,21
1971,Pop/Rock,19
1973,Pop/Rock,50
1971,Pop/Rock,38
1971,Pop/Rock,38
1971,Pop/Rock,33
1971,Pop/Rock,30
1974,Pop/Rock,26
1971,Pop/Rock,29
1973,Pop/Rock,31
1973,Pop/Rock,32
1973,Pop/Rock,30
1974,Pop/Rock,27
1973,Pop/Rock,29
1974,Pop/Rock,26
1973,Pop/Rock,28
1973,Pop/Rock,27
1974,Pop/Rock,23
1974,Pop/Rock,23
1974,Pop/Rock,22
1973,Pop/Rock,53
1973,Pop/Rock,47
1973,Pop/Rock,39
1973,Pop/Rock,37
1974,Pop/Rock,32
1973,Pop/Rock,36
1998,Religious,37
2011,Religious,46
1996,Religious,34
2011,Religious,47
2011,Religious,62
2013,Religious,58
2003,Religious,48
2011,Religious,53
1996,Religious,39
2007,Pop/Rock,51
1997,R&B;,37
1997,R&B;,36
1997,R&B;,65
1997,R&B;,58
2000,R&B;,57
2004,R&B;,56
2004,R&B;,53
1986,Pop/Rock,49
1986,Pop/Rock,48
2020,Pop/Rock,72
2017,Pop/Rock,68
2020,Pop/Rock,69
2020,Pop/Rock,70
2020,Pop/Rock,70
2017,Pop/Rock,64
2017,Pop/Rock,76
2017,Pop/Rock,76
2019,Pop/Rock,77
2019,Pop/Rock,78
2017,Pop/Rock,69
2020,Pop/Rock,78
2017,Pop/Rock,73
2019,Pop/Rock,75
2016,Pop/Rock,62
2017,Pop/Rock,65
1980,Folk,24
1998,Jazz,49
1990,Pop/Rock,48
1985,Pop/Rock,40
1988,Pop/Rock,42
1994,Pop/Rock,46
1988,Pop/Rock,33
1994,Pop/Rock,49
1984,Pop/Rock,33
1986,Pop/Rock,32
1996,Pop/Rock,45
1986,Pop/Rock,34
1986,Pop/Rock,36
1992,Pop/Rock,43
1994,Pop/Rock,43
2004,Pop/Rock,49
1994,Pop/Rock,62
1997,Pop/Rock,65
1994,Pop/Rock,62
2004,Pop/Rock,60
1990,Pop/Rock,50
1997,Pop/Rock,53
1988,Pop/Rock,42
1958,Pop/Rock,12
2004,Pop/Rock,47
1969,Pop/Rock,60
1970,Pop/Rock,61
1970,Pop/Rock,62
1972,Pop/Rock,69
1969,Pop/Rock,57
1969,Pop/Rock,51
1972,Pop/Rock,58
1972,Pop/Rock,52
1972,Pop/Rock,52
1969,Pop/Rock,47
1970,Pop/Rock,48
1972,Pop/Rock,53
1972,Pop/Rock,50
1972,Pop/Rock,48
1972,Pop/Rock,48
1969,Pop/Rock,46
1969,Pop/Rock,44
1970,Pop/Rock,46
1972,Pop/Rock,46
1972,Pop/Rock,45
1972,Pop/Rock,44
1970,Pop/Rock,44
1970,Pop/Rock,44
1969,Pop/Rock,40
1969,Pop/Rock,40
1970,Pop/Rock,41
1970,Pop/Rock,41
1970,Pop/Rock,40
1969,Pop/Rock,40
1969,Pop/Rock,39
1970,Pop/Rock,38
2014,R&B;,58
1983,Pop/Rock,29
2010,Pop/Rock,49
2010,Pop/Rock,51
2017,Pop/Rock,63
2020,Pop/Rock,65
2017,Pop/Rock,63
2018,Pop/Rock,69
2010,Pop/Rock,69
2016,Pop/Rock,71
2015,Pop/Rock,66
2015,Pop/Rock,61
2016,Pop/Rock,60
2015,Pop/Rock,58
1989,Pop/Rock,28
1979,Pop/Rock,22
2008,Pop/Rock,39
1979,Pop/Rock,56
1989,Pop/Rock,42
1979,Pop/Rock,33
1989,Pop/Rock,32
1982,Pop/Rock,31
2004,Pop/Rock,48
2000,Country,39
2000,Country,38
2000,Country,34
2000,Country,34
2002,Country,36
2000,Country,34
2000,Country,45
2000,Country,44
2000,Country,41
2002,Country,42
2008,Pop/Rock,49
2005,Pop/Rock,42
2014,Pop/Rock,57
2005,Pop/Rock,50
2011,Pop/Rock,49
2014,Pop/Rock,60
2003,Pop/Rock,44
2001,Pop/Rock,44
2003,Pop/Rock,44
2001,Pop/Rock,42
2014,Pop/Rock,54
2001,Pop/Rock,43
2001,Pop/Rock,43
2001,Pop/Rock,42
2001,Pop/Rock,42
2003,Pop/Rock,41
2003,Pop/Rock,41
2001,Pop/Rock,41
2001,Pop/Rock,78
2003,Pop/Rock,69
2005,Pop/Rock,69
2005,Pop/Rock,70
2005,Pop/Rock,62
2005,Pop/Rock,68
2008,Pop/Rock,70
2008,Pop/Rock,68
2003,Pop/Rock,59
2005,Pop/Rock,65
2005,Pop/Rock,57
2005,Pop/Rock,57
2008,Pop/Rock,63
2008,Pop/Rock,63
2001,Pop/Rock,58
2005,Pop/Rock,53
2005,Pop/Rock,52
2008,Pop/Rock,61
2008,Pop/Rock,62
2011,Pop/Rock,67
2001,Pop/Rock,55
2005,Pop/Rock,51
2008,Pop/Rock,57
2008,Pop/Rock,59
2008,Pop/Rock,56
2011,Pop/Rock,64
1999,Pop/Rock,51
2005,Pop/Rock,59
2005,Pop/Rock,50
2001,Pop/Rock,57
2011,Pop/Rock,56
2005,Pop/Rock,46
2011,Pop/Rock,59
2003,Pop/Rock,47
2005,Pop/Rock,45
2011,Pop/Rock,54
2008,Pop/Rock,51
2003,Latin,52
2014,Latin,58
2019,Latin,73
2014,Latin,60
2017,Latin,67
2014,Latin,56
2015,Latin,61
2019,Latin,70
2019,Latin,66
2016,Latin,50
2018,Latin,68
2009,Latin,52
2014,Latin,61
2018,Latin,79
2020,Latin,85
2019,Latin,81
2014,Latin,68
2017,Latin,71
2019,Latin,78
2009,Latin,61
2019,Latin,77
2019,Latin,80
2017,Latin,71
2020,Latin,76
2019,Latin,77
2019,Latin,77
1970,Pop/Rock,31
1967,Pop/Rock,19
1968,Pop/Rock,22
1967,Pop/Rock,64
1967,Pop/Rock,51
1967,Pop/Rock,42
1967,Pop/Rock,35
1967,Pop/Rock,34
1967,Pop/Rock,32
1967,Pop/Rock,32
1967,Pop/Rock,31
1967,Pop/Rock,30
1965,Pop/Rock,24
1967,Pop/Rock,29
1970,Pop/Rock,33
2011,Pop/Rock,46
2011,Pop/Rock,48
2016,Pop/Rock,69
2006,Pop/Rock,53
1979,Pop/Rock,31
1978,Pop/Rock,24
1978,Pop/Rock,51
1978,Pop/Rock,35
2000,Pop/Rock,39
1982,Pop/Rock,26
1982,Pop/Rock,25
1983,Pop/Rock,25
1983,Pop/Rock,24
1987,Pop/Rock,30
1985,Pop/Rock,25
1989,Pop/Rock,27
1989,Pop/Rock,27
1982,Pop/Rock,24
1983,Pop/Rock,23
1983,Pop/Rock,23
1982,Pop/Rock,23
1983,Pop/Rock,22
1989,Pop/Rock,24
1982,Pop/Rock,22
1982,Pop/Rock,52
1983,Pop/Rock,63
1983,Pop/Rock,49
1983,Pop/Rock,48
1985,Pop/Rock,47
1997,Pop/Rock,56
1982,Pop/Rock,40
1985,Pop/Rock,39
1989,Pop/Rock,36
1985,Pop/Rock,34
1983,Pop/Rock,32
1989,Pop/Rock,33
2002,Electronic,50
2006,Electronic,50
2006,Electronic,51
1991,Electronic,38
1995,Electronic,40
1995,Electronic,44
2006,Electronic,45
2006,Electronic,62
1995,Electronic,48
1999,Electronic,52
2006,Electronic,56
1999,Electronic,47
1998,Pop/Rock,48
2002,Pop/Rock,57
2002,Pop/Rock,58
2001,Pop/Rock,55
2007,Pop/Rock,44
2000,Pop/Rock,47
2004,Pop/Rock,39
2004,Pop/Rock,39
2004,Pop/Rock,39
2004,Pop/Rock,48
2004,Pop/Rock,46
2007,Pop/Rock,47
2007,Pop/Rock,51
2007,Pop/Rock,48
2016,R&B;,65
2012,Avant-Garde,55
2016,Avant-Garde,60
2009,Avant-Garde,61
2012,Avant-Garde,57
1979,Pop/Rock,28
1975,Pop/Rock,26
1999,Pop/Rock,32
1975,Pop/Rock,35
1987,Pop/Rock,31
1978,Pop/Rock,34
1959,Vocal,12
1959,Vocal,11
1959,Vocal,11
1959,Vocal,10
1960,Vocal,10
1964,Vocal,23
1964,Vocal,23
1967,Vocal,30
1967,Vocal,28
1967,Vocal,27
1967,Vocal,27
1968,Vocal,26
1968,Vocal,26
1971,Vocal,34
1971,Vocal,32
1978,Vocal,36
1978,Vocal,34
1993,Vocal,45
1959,Vocal,11
1959,Vocal,16
1959,Vocal,18
1959,Vocal,10
1959,Vocal,9
1960,Vocal,10
1960,Vocal,9
1962,Vocal,11
1962,Vocal,11
1962,Vocal,11
1962,Vocal,11
1964,Vocal,22
1964,Vocal,15
1966,Vocal,25
1967,Vocal,27
1967,Vocal,28
1967,Vocal,25
1968,Vocal,26
1968,Vocal,25
1969,Vocal,32
1971,Vocal,34
1942,Vocal,4
1959,Vocal,10
1959,Vocal,10
1962,Vocal,11
1962,Vocal,10
1962,Vocal,10
1963,Vocal,14
1963,Vocal,14
1964,Vocal,21
1964,Vocal,20
1964,Vocal,21
1967,Vocal,27
1967,Vocal,27
1967,Vocal,24
1967,Vocal,24
1968,Vocal,26
1968,Vocal,26
1968,Vocal,25
1987,Vocal,34
1959,Vocal,10
1959,Vocal,14
1959,Vocal,9
1964,Vocal,23
1964,Vocal,20
1966,Vocal,22
1966,Vocal,15
1967,Vocal,24
1968,Vocal,24
1971,Vocal,33
1993,Vocal,42
1962,Vocal,9
1962,Vocal,9
1963,Vocal,12
1964,Vocal,20
1967,Vocal,26
1967,Vocal,24
1967,Vocal,24
1968,Vocal,23
1968,Vocal,23
1968,Vocal,25
1971,Vocal,31
1987,Vocal,37
1959,Vocal,13
1959,Vocal,14
1959,Vocal,17
1959,Vocal,13
1962,Vocal,8
1962,Vocal,8
1964,Vocal,19
1966,Vocal,23
1967,Vocal,26
1967,Vocal,25
1967,Vocal,25
1969,Vocal,27
1969,Vocal,26
1969,Vocal,24
1971,Vocal,31
1978,Vocal,32
1959,Vocal,12
1959,Vocal,13
1962,Vocal,7
1963,Vocal,11
1966,Vocal,22
1966,Vocal,14
1978,Vocal,29
1962,Vocal,7
1963,Vocal,10
1964,Vocal,10
1967,Vocal,25
1969,Vocal,23
1969,Vocal,23
1969,Vocal,24
1969,Vocal,23
1971,Vocal,29
1978,Vocal,31
1999,Vocal,34
1961,Vocal,8
1963,Vocal,10
1966,Vocal,13
1966,Vocal,13
1966,Vocal,12
1967,Vocal,22
1968,Vocal,21
1969,Vocal,23
1970,Vocal,24
1964,Vocal,9
1966,Vocal,21
1966,Vocal,12
1968,Vocal,21
1969,Vocal,22
1971,Vocal,28
1972,Vocal,27
1998,Vocal,35
1958,Vocal,67
1958,Vocal,52
1958,Vocal,47
1960,Vocal,38
1964,Vocal,58
1965,Vocal,74
1965,Vocal,66
1965,Vocal,63
1966,Vocal,57
1967,Vocal,67
1978,Vocal,67
1958,Vocal,45
1958,Vocal,45
1958,Vocal,37
1959,Vocal,34
1962,Vocal,31
1964,Vocal,48
1964,Vocal,43
1964,Vocal,38
1965,Vocal,55
1965,Vocal,53
1965,Vocal,50
1965,Vocal,51
1966,Vocal,54
1966,Vocal,48
1966,Vocal,50
1966,Vocal,48
1967,Vocal,53
1968,Vocal,58
1969,Vocal,52
1969,Vocal,55
1971,Vocal,60
1958,Vocal,35
1958,Vocal,36
1958,Vocal,36
1958,Vocal,35
1962,Vocal,27
1965,Vocal,47
1965,Vocal,46
1965,Vocal,45
1966,Vocal,46
1966,Vocal,44
1967,Vocal,47
1967,Vocal,49
1967,Vocal,49
1967,Vocal,48
1967,Vocal,46
1967,Vocal,49
1967,Vocal,47
1969,Vocal,48
1969,Vocal,47
1969,Vocal,50
1971,Vocal,58
1971,Vocal,56
1974,Vocal,47
1961,Vocal,20
1967,Vocal,45
1967,Vocal,46
1960,Vocal,18
1965,Vocal,39
1965,Vocal,39
1965,Vocal,38
1965,Vocal,38
1965,Vocal,38
1965,Vocal,37
1966,Vocal,34
1966,Vocal,34
1968,Vocal,50
1971,Vocal,53
1959,Vocal,19
1959,Vocal,19
1959,Vocal,28
1960,Vocal,16
1961,Vocal,16
1962,Vocal,18
1964,Vocal,31
1964,Vocal,29
1965,Vocal,36
1967,Vocal,33
1967,Vocal,35
1967,Vocal,34
1968,Vocal,34
1998,Vocal,51
1959,Vocal,16
1959,Vocal,16
1961,Vocal,16
1961,Vocal,15
1962,Vocal,16
1964,Vocal,30
1965,Vocal,31
1966,Vocal,25
1966,Vocal,31
1966,Vocal,33
1966,Vocal,31
1967,Vocal,31
1967,Vocal,34
1971,Vocal,38
1974,Vocal,34
1998,Vocal,48
1959,Vocal,15
1961,Vocal,15
1961,Vocal,14
1961,Vocal,14
1962,Vocal,14
1964,Vocal,25
1964,Vocal,27
1964,Vocal,28
1966,Vocal,30
1966,Vocal,22
1966,Vocal,29
1966,Vocal,30
1967,Vocal,37
1967,Vocal,33
1970,Vocal,40
1972,Vocal,38
1993,Vocal,48
1959,Vocal,14
1959,Vocal,13
1959,Vocal,20
1959,Vocal,13
1961,Vocal,13
1961,Vocal,13
1962,Vocal,13
1964,Vocal,24
1965,Vocal,27
1965,Vocal,28
1966,Vocal,30
1967,Vocal,31
1967,Vocal,31
1967,Vocal,29
1967,Vocal,30
1967,Vocal,31
1967,Vocal,31
1967,Vocal,31
1967,Vocal,30
1967,Vocal,31
1967,Vocal,31
1969,Vocal,32
1994,Vocal,49
1959,Vocal,20
1959,Vocal,18
1959,Vocal,13
1959,Vocal,11
1960,Vocal,11
1961,Vocal,12
1965,Vocal,27
1967,Vocal,28
1967,Vocal,33
1967,Vocal,32
1967,Vocal,28
1967,Vocal,29
1967,Vocal,29
1992,Pop/Rock,38
1999,Pop/Rock,44
2005,Pop/Rock,44
1995,Pop/Rock,37
1999,Pop/Rock,42
2004,Pop/Rock,45
1999,Pop/Rock,41
1999,Pop/Rock,41
1992,Pop/Rock,35
1994,Pop/Rock,34
2004,Pop/Rock,43
1992,Pop/Rock,34
1999,Pop/Rock,40
2005,Pop/Rock,41
2007,Pop/Rock,41
1994,Pop/Rock,32
2004,Pop/Rock,50
1994,Pop/Rock,31
1994,Pop/Rock,31
1999,Pop/Rock,39
2005,Pop/Rock,39
2005,Pop/Rock,39
2005,Pop/Rock,39
1994,Pop/Rock,31
1994,Pop/Rock,33
1999,Pop/Rock,38
2004,Pop/Rock,41
2007,Pop/Rock,39
2010,Pop/Rock,46
1999,Pop/Rock,37
1989,Pop/Rock,59
1994,Pop/Rock,64
1994,Pop/Rock,58
1989,Pop/Rock,49
2005,Pop/Rock,59
1989,Pop/Rock,45
1992,Pop/Rock,51
1994,Pop/Rock,49
1997,Pop/Rock,55
1989,Pop/Rock,44
1989,Pop/Rock,44
1989,Pop/Rock,43
1999,Pop/Rock,53
1989,Pop/Rock,42
1989,Pop/Rock,42
1994,Pop/Rock,48
2005,Pop/Rock,51
2005,Pop/Rock,50
1989,Pop/Rock,39
1989,Pop/Rock,38
1992,Pop/Rock,44
1994,Pop/Rock,41
1992,Pop/Rock,41
1994,Pop/Rock,40
1994,Pop/Rock,39
1994,Pop/Rock,39
1994,Pop/Rock,39
1999,Pop/Rock,45
1999,Pop/Rock,46
1999,Pop/Rock,45
1999,Pop/Rock,45
1999,Pop/Rock,45
1999,Pop/Rock,44
1992,Pop/Rock,38
1992,Pop/Rock,38
1994,Pop/Rock,37
1999,Pop/Rock,44
1999,Pop/Rock,45
2008,Pop/Rock,50
1991,Stage & Screen,48
1991,Stage & Screen,46
1991,Stage & Screen,44
1991,Stage & Screen,41
1991,Stage & Screen,41
1991,Stage & Screen,41
1991,Stage & Screen,56
1991,Stage & Screen,53
1997,Stage & Screen,50
1989,Pop/Rock,36
1992,Pop/Rock,41
1992,Pop/Rock,41
1991,Pop/Rock,32
1993,Pop/Rock,39
1993,Pop/Rock,39
1991,Pop/Rock,31
1991,Pop/Rock,33
1991,Pop/Rock,31
1993,Pop/Rock,39
1993,Pop/Rock,39
1993,Pop/Rock,39
1993,Pop/Rock,37
2009,Pop/Rock,50
2009,Pop/Rock,51
1991,Pop/Rock,32
2002,Pop/Rock,46
2009,Pop/Rock,49
2009,Pop/Rock,49
1991,Pop/Rock,30
1991,Pop/Rock,30
1991,Pop/Rock,31
1991,Pop/Rock,31
1991,Pop/Rock,32
1992,Pop/Rock,31
2002,Pop/Rock,47
2002,Pop/Rock,48
2002,Pop/Rock,45
1991,Pop/Rock,30
1991,Pop/Rock,31
1991,Pop/Rock,30
1991,Pop/Rock,29
2002,Pop/Rock,45
2002,Pop/Rock,46
2002,Pop/Rock,45
2002,Pop/Rock,44
1991,Pop/Rock,29
1991,Pop/Rock,29
1993,Pop/Rock,36
2002,Pop/Rock,45
1991,Pop/Rock,30
1991,Pop/Rock,27
1991,Pop/Rock,28
1993,Pop/Rock,35
1991,Pop/Rock,27
1991,Pop/Rock,27
1993,Pop/Rock,36
1991,Pop/Rock,28
1993,Pop/Rock,34
2002,Pop/Rock,44
1991,Pop/Rock,74
1991,Pop/Rock,72
1991,Pop/Rock,68
1991,Pop/Rock,65
1991,Pop/Rock,59
1991,Pop/Rock,57
1991,Pop/Rock,57
1991,Pop/Rock,57
1991,Pop/Rock,55
1993,Pop/Rock,74
1993,Pop/Rock,68
1993,Pop/Rock,63
1993,Pop/Rock,64
1994,Pop/Rock,72
1994,Pop/Rock,68
1994,Pop/Rock,66
2002,Pop/Rock,69
1989,Pop/Rock,57
1989,Pop/Rock,53
1989,Pop/Rock,53
1991,Pop/Rock,55
1991,Pop/Rock,54
1991,Pop/Rock,53
1992,Pop/Rock,58
1992,Pop/Rock,57
1993,Pop/Rock,62
1993,Pop/Rock,60
1994,Pop/Rock,63
1994,Pop/Rock,64
1994,Pop/Rock,59
2002,Pop/Rock,61
1989,Pop/Rock,51
1991,Pop/Rock,48
1993,Pop/Rock,55
1993,Pop/Rock,57
1993,Pop/Rock,55
1993,Pop/Rock,53
1994,Pop/Rock,58
1994,Pop/Rock,58
1989,Pop/Rock,49
1991,Pop/Rock,43
1992,Pop/Rock,53
1993,Pop/Rock,53
1993,Pop/Rock,49
1993,Pop/Rock,52
1993,Pop/Rock,50
1994,Pop/Rock,57
1994,Pop/Rock,56
1994,Pop/Rock,57
1994,Pop/Rock,55
1994,Pop/Rock,56
1994,Pop/Rock,55
1989,Pop/Rock,45
1991,Pop/Rock,42
1992,Pop/Rock,51
1992,Pop/Rock,49
1993,Pop/Rock,51
1993,Pop/Rock,48
1993,Pop/Rock,49
1993,Pop/Rock,49
1993,Pop/Rock,49
2009,Pop/Rock,58
1989,Pop/Rock,44
1991,Pop/Rock,40
1991,Pop/Rock,40
1991,Pop/Rock,40
1991,Pop/Rock,40
1991,Pop/Rock,39
1992,Pop/Rock,49
1993,Pop/Rock,48
2004,Pop/Rock,54
1989,Pop/Rock,42
1989,Pop/Rock,41
1991,Pop/Rock,38
1991,Pop/Rock,38
1991,Pop/Rock,38
1993,Pop/Rock,45
1993,Pop/Rock,45
1993,Pop/Rock,44
1989,Pop/Rock,40
1991,Pop/Rock,36
1992,Pop/Rock,44
1993,Pop/Rock,44
1993,Pop/Rock,43
2002,Pop/Rock,55
1989,Pop/Rock,40
1989,Pop/Rock,39
1991,Pop/Rock,35
1991,Pop/Rock,35
1991,Pop/Rock,35
1992,Pop/Rock,44
1992,Pop/Rock,43
