year,danceability
2006,0.694
1995,0.58
2003,0.737
2003,0.87
2010,0.69
2005,0.786
2003,0.847
2006,0.793
1999,0.578
1996,0.737
1996,0.452
1992,0.511
1994,0.379
1990,0.431
1990,0.425
1990,0.454
2001,0.639
1966,0.536
1966,0.505
1967,0.502
1981,0.675
1982,0.696
1985,0.804
1994,0.244
1982,0.774
1994,0.434
2003,0.378
1985,0.525
1994,0.711
1996,0.658
1982,0.545
1985,0.821
1989,0.459
1994,0.522
2003,0.468
2003,0.77
1983,0.654
1989,0.373
1982,0.403
1986,0.664
1986,0.74
1994,0.286
1989,0.703
1989,0.366
1999,0.737
1981,0.734
1989,0.572
1981,0.377
1981,0.611
1982,0.699
1985,0.498
1986,0.625
1989,0.398
1994,0.429
1982,0.704
1982,0.393
1983,0.455
1985,0.652
2003,0.739
1982,0.439
1982,0.54
1983,0.37
1986,0.457
1981,0.689
1982,0.345
1985,0.741
1986,0.404
1981,0.845
1985,0.763
1986,0.751
1986,0.729
1986,0.488
1988,0.691
1988,0.654
1991,0.602
2001,0.752
2006,0.705
1988,0.656
1991,0.632
1981,0.499
1985,0.843
2003,0.626
2003,0.578
2006,0.501
2004,0.849
2008,0.787
2004,0.572
2004,0.783
2004,0.779
2006,0.453
2004,0.446
2004,0.645
2008,0.752
2011,0.368
2011,0.786
2009,0.285
2008,0.819
2009,0.758
2011,0.599
2018,0.789
2019,0.797
1988,0.77
1986,0.471
1989,0.724
1996,0.645
1989,0.532
1988,0.487
1988,0.484
1988,0.785
1989,0.637
1992,0.409
1996,0.572
1998,0.562
1988,0.473
1988,0.606
1988,0.598
1988,0.496
1996,0.432
1998,0.607
1992,0.526
1986,0.529
1989,0.351
1998,0.474
1992,0.521
1988,0.738
1986,0.268
1986,0.407
1986,0.228
1986,0.538
1972,0.773
1975,0.79
1971,0.496
1966,0.596
1971,0.589
1972,0.588
1973,0.692
1976,0.452
1976,0.511
1977,0.602
1998,0.391
1973,0.379
1976,0.232
1976,0.255
1976,0.251
1976,0.537
1976,0.481
1976,0.33
1976,0.516
1977,0.509
1975,0.562
1976,0.535
1976,0.2
1976,0.363
1977,0.732
2000,0.591
1975,0.469
1976,0.462
1976,0.497
1976,0.251
1976,0.476
1996,0.608
2012,0.489
2009,0.322
1989,0.175
2003,0.63
2009,0.244
1987,0.556
1973,0.249
1973,0.422
1973,0.554
1973,0.232
1973,0.279
1974,0.596
1974,0.432
1974,0.271
1974,0.53
1974,0.45
1974,0.622
1975,0.558
1977,0.455
1977,0.646
1973,0.461
1974,0.399
1974,0.276
1975,0.599
1976,0.428
1976,0.458
1977,0.384
1973,0.492
1973,0.409
1974,0.426
1976,0.658
1976,0.62
1977,0.537
1977,0.714
1973,0.258
1973,0.644
1974,0.703
1974,0.515
1975,0.556
1976,0.582
1976,0.595
1977,0.699
1973,0.745
1973,0.394
1973,0.449
1976,0.404
1987,0.62
1973,0.505
1973,0.473
1976,0.317
1977,0.323
1975,0.673
1976,0.541
1976,0.434
1977,0.634
1993,0.342
1973,0.66
1973,0.72
1973,0.385
1976,0.731
1976,0.456
1977,0.645
1991,0.386
2003,0.464
1973,0.418
1976,0.386
1977,0.567
1993,0.366
1998,0.624
1984,0.669
1994,0.829
1998,0.899
2003,0.625
2006,0.555
2003,0.454
2007,0.852
2007,0.852
2015,0.431
2015,0.431
2007,0.632
2007,0.632
2007,0.447
2007,0.447
2013,0.639
2013,0.639
2007,0.447
2007,0.447
2008,0.465
2008,0.465
2008,0.442
2008,0.442
1987,0.783
1987,0.765
2011,0.428
2014,0.187
2008,0.498
2012,0.534
2005,0.133
2011,0.399
2011,0.526
2011,0.437
2011,0.194
2011,0.226
2008,0.399
2011,0.408
1984,0.536
1972,0.505
1974,0.641
1984,0.679
1972,0.495
1974,0.375
1974,0.539
1974,0.528
1974,0.634
2012,0.687
2012,0.62
2014,0.45
2012,0.363
2014,0.568
2014,0.785
2012,0.58
2012,0.469
2017,0.573
2014,0.645
2015,0.694
2014,0.559
2015,0.641
2012,0.562
2012,0.458
2014,0.332
2017,0.749
2012,0.565
2012,0.501
2014,0.537
2012,0.514
2014,0.43
2014,0.489
2012,0.751
2017,0.709
2012,0.456
2014,0.594
2014,0.417
1990,0.552
1990,0.605
1998,0.54
2016,0.408
2007,0.229
2011,0.269
1994,0.314
1997,0.282
1999,0.366
2003,0.314
1994,0.278
2011,0.352
2007,0.364
1999,0.324
1994,0.748
1999,0.609
1999,0.593
2002,0.843
2002,0.725
1995,0.368
1995,0.595
1995,0.395
1995,0.38
1995,0.312
1995,0.339
1995,0.446
1995,0.353
1995,0.599
1995,0.4
1995,0.455
1995,0.461
1995,0.339
1995,0.341
1995,0.673
1995,0.446
1994,0.353
2009,0.649
2006,0.621
2004,0.499
1996,0.623
2006,0.503
1996,0.727
2004,0.599
1996,0.371
2004,0.726
2004,0.503
2006,0.672
2007,0.471
1980,0.467
1979,0.525
1979,0.632
1979,0.675
1983,0.597
1984,0.675
1983,0.601
1981,0.536
1979,0.477
1979,0.314
1983,0.744
1997,0.606
1980,0.64
1979,0.689
1984,0.737
1983,0.877
1983,0.877
1986,0.67
1986,0.67
1989,0.576
1989,0.576
1990,0.678
1990,0.678
2003,0.792
2003,0.792
1979,0.813
1979,0.813
1983,0.801
1983,0.801
1995,0.666
1995,0.666
2005,0.589
2005,0.589
1984,0.84
1984,0.84
1986,0.807
1986,0.807
1986,0.674
1986,0.674
1990,0.725
1990,0.725
1992,0.659
1992,0.659
1998,0.707
1998,0.707
2005,0.629
2005,0.629
2009,0.656
2009,0.656
1984,0.875
1984,0.875
1984,0.739
1984,0.739
1984,0.74
1984,0.74
1984,0.64
1984,0.64
1986,0.775
1986,0.775
2005,0.364
2005,0.364
2009,0.634
2009,0.634
1989,0.719
1989,0.719
1989,0.703
1989,0.703
2000,0.67
2000,0.67
1989,0.702
1989,0.702
1995,0.601
1995,0.601
1998,0.539
1998,0.539
2009,0.64
2009,0.64
1992,0.639
1992,0.639
2009,0.775
2009,0.775
2009,0.52
2009,0.52
1989,0.615
1989,0.615
1989,0.771
1989,0.771
1990,0.637
1990,0.637
1992,0.639
1992,0.639
1994,0.712
1994,0.712
2008,0.837
2008,0.837
2009,0.737
2009,0.737
2009,0.554
2009,0.554
1987,0.736
1987,0.736
1987,0.531
1987,0.531
1989,0.344
1989,0.344
1990,0.488
1990,0.488
1992,0.659
1992,0.659
2003,0.647
2003,0.647
1996,0.357
1996,0.357
1983,0.813
1983,0.813
1984,0.773
1984,0.773
1986,0.807
1986,0.807
1986,0.725
1986,0.725
1989,0.66
1989,0.66
2009,0.742
2009,0.742
1983,0.793
1983,0.793
1986,0.673
1986,0.673
1986,0.799
1986,0.799
2005,0.649
2005,0.649
2009,0.624
2009,0.624
1983,0.787
1983,0.787
1983,0.869
1983,0.869
1984,0.78
1984,0.78
1990,0.748
1990,0.748
1990,0.686
1990,0.686
1998,0.561
1998,0.561
2009,0.737
2009,0.737
1984,0.752
1984,0.752
1986,0.619
1986,0.619
1987,0.625
1987,0.625
1989,0.703
1989,0.703
1989,0.747
1989,0.747
1990,0.672
1990,0.672
1990,0.69
1990,0.69
2009,0.662
2009,0.662
2009,0.729
2009,0.729
1984,0.727
1984,0.727
1990,0.816
1990,0.816
1998,0.602
1998,0.602
2000,0.736
2000,0.736
2009,0.742
2009,0.742
2009,0.708
2009,0.708
1987,0.771
1987,0.771
1990,0.806
1990,0.806
1990,0.734
1990,0.734
1990,0.705
1990,0.705
1994,0.568
1994,0.568
1996,0.217
1996,0.217
2009,0.854
2009,0.854
1983,0.921
1983,0.921
1983,0.881
1983,0.881
1990,0.776
1990,0.776
1990,0.697
1990,0.697
1992,0.592
1992,0.592
1995,0.691
1995,0.691
1998,0.534
1998,0.534
2000,0.699
2000,0.699
1986,0.752
1986,0.752
1994,0.813
1994,0.813
2009,0.807
2009,0.807
2009,0.624
2009,0.624
1983,0.872
1983,0.872
1983,0.832
1983,0.832
1984,0.49
1984,0.49
1990,0.671
1990,0.671
1990,0.627
1990,0.627
1990,0.811
1990,0.811
1995,0.499
1995,0.499
2000,0.631
2000,0.631
2009,0.667
2009,0.667
2009,0.549
2009,0.549
1984,0.673
1984,0.673
1990,0.698
1990,0.698
1990,0.786
1990,0.786
1994,0.691
1994,0.691
2003,0.554
1980,0.488
1980,0.753
1967,0.564
1967,0.438
2001,0.433
1966,0.698
1967,0.449
1967,0.543
1967,0.51
1967,0.461
1967,0.556
1967,0.578
1967,0.466
2014,0.736
2014,0.649
2014,0.743
2014,0.774
2013,0.743
1947,0.711
1973,0.247
1971,0.349
1973,0.391
1971,0.329
1975,0.416
1973,0.496
1975,0.524
1973,0.417
1975,0.253
2015,0.497
2015,0.723
2015,0.747
2013,0.612
2013,0.819
2003,0.624
1966,0.622
1966,0.541
1966,0.492
1983,0.59
1983,0.851
2004,0.533
1983,0.881
1984,0.451
2000,0.588
1960,0.489
2013,0.711
1983,0.862
1983,0.822
2013,0.697
2011,0.564
1973,0.422
1973,0.596
1975,0.587
1972,0.577
1975,0.746
2002,0.661
2004,0.818
2004,0.493
2010,0.281
2010,0.673
2010,0.604
1999,0.813
2004,0.45
2010,0.366
2000,0.515
2011,0.231
2011,0.675
2002,0.246
2010,0.286
2002,0.562
2001,0.587
1968,0.458
2002,0.584
2010,0.387
1991,0.231
1984,0.244
1979,0.34
1979,0.445
1947,0.245
1984,0.405
1964,0.504
1966,0.592
1966,0.36
1963,0.302
1994,0.583
1968,0.64
1966,0.626
1963,0.66
1964,0.661
1966,0.661
1966,0.553
1994,0.599
1963,0.549
1964,0.68
1969,0.448
1965,0.301
1966,0.553
1969,0.543
1996,0.184
2002,0.525
1998,0.219
1979,0.275
1991,0.646
1989,0.591
1965,0.437
1988,0.495
1982,0.434
1988,0.358
1987,0.264
1984,0.212
1988,0.342
1987,0.573
1992,0.571
1987,0.492
1982,0.374
1988,0.575
1982,0.315
1987,0.649
1988,0.358
1988,0.531
1987,0.497
1998,0.684
1998,0.701
1998,0.642
2001,0.642
1998,0.728
1998,0.606
1998,0.65
1998,0.696
1998,0.686
2001,0.657
1998,0.755
1998,0.68
1998,0.591
1998,0.604
1998,0.649
1998,0.871
1976,0.662
1985,0.768
2000,0.831
1954,0.674
1989,0.688
2001,0.72
2006,0.488
2006,0.645
2018,0.817
2006,0.41
2006,0.504
1993,0.683
2004,0.651
2013,0.425
1993,0.581
1995,0.567
1997,0.512
2006,0.436
2010,0.419
2011,0.612
1999,0.443
2006,0.429
2012,0.491
1993,0.43
2006,0.662
1999,0.537
2020,0.553
2020,0.474
2020,0.553
2020,0.474
1997,0.402
1997,0.645
1998,0.452
2010,0.378
1996,0.586
2006,0.603
2019,0.658
2004,0.691
2013,0.655
1997,0.474
1999,0.813
2006,0.42
1995,0.469
2004,0.553
2006,0.525
2007,0.632
2013,0.574
2016,0.616
1997,0.554
1999,0.578
2004,0.521
2010,0.481
2011,0.61
1999,0.774
2003,0.518
2004,0.606
1995,0.453
1995,0.501
2001,0.684
1993,0.516
1995,0.608
2004,0.643
2006,0.617
2006,0.439
2006,0.603
1993,0.448
2001,0.544
2003,0.538
2004,0.493
2006,0.61
2007,0.478
1995,0.429
1997,0.545
2006,0.516
2007,0.884
2004,0.628
1991,0.696
1993,0.479
1993,0.371
1991,0.567
1991,0.465
1991,0.462
1999,0.666
2006,0.691
1970,0.675
1990,0.769
2012,0.0746
2012,0.248
2012,0.311
2012,0.385
2012,0.273
2012,0.139
2012,0.0783
1968,0.697
1963,0.582
1963,0.493
1983,0.719
1963,0.598
1968,0.676
1983,0.7
1983,0.879
1968,0.776
1963,0.437
1983,0.53
1983,0.763
1983,0.807
1945,0.531
1994,0.52
1997,0.591
1997,0.359
1997,0.415
1997,0.428
1997,0.67
2012,0.55
1997,0.716
1997,0.577
1952,0.264
1954,0.339
1956,0.743
1960,0.25
1960,0.744
1958,0.391
1958,0.378
1960,0.634
1955,0.236
1955,0.323
1954,0.348
1954,0.246
1955,0.329
1955,0.239
1958,0.482
1955,0.364
1961,0.622
1954,0.544
1955,0.445
1955,0.294
1960,0.716
1955,0.443
1955,0.622
1961,0.688
1954,0.141
1955,0.698
1955,0.241
1955,0.236
1955,0.45
1955,0.261
1955,0.411
1954,0.626
1955,0.205
1955,0.162
1955,0.315
1960,0.26
1954,0.223
1952,0.269
1952,0.244
1952,0.553
1953,0.26
1953,0.263
1953,0.292
1953,0.298
1953,0.464
1953,0.228
1954,0.342
1954,0.22
1954,0.403
1954,0.2
1954,0.272
1954,0.211
1954,0.374
1954,0.28
1954,0.263
1955,0.288
1955,0.178
1955,0.214
1955,0.297
1955,0.229
1955,0.252
1955,0.283
1955,0.29
1955,0.188
1955,0.259
1964,0.386
1964,0.272
1950,0.278
1953,0.388
1953,0.215
1953,0.439
1955,0.198
1955,0.231
1955,0.201
1958,0.206
1952,0.176
1953,0.365
1953,0.249
1953,0.413
1954,0.319
1954,0.343
1955,0.217
1955,0.257
1953,0.143
1953,0.327
1953,0.195
1953,0.422
1953,0.373
1953,0.249
1954,0.263
1954,0.368
1955,0.311
1955,0.125
1956,0.257
1958,0.304
1958,0.345
1982,0.443
1953,0.373
1953,0.217
1954,0.208
1955,0.275
1955,0.121
1953,0.129
1953,0.442
1953,0.289
1953,0.578
1953,0.169
1954,0.281
1954,0.485
1954,0.411
1955,0.395
1950,0.242
1950,0.401
1950,0.231
1952,0.325
1952,0.436
1953,0.374
1953,0.292
1954,0.402
1956,0.363
1952,0.576
1953,0.226
1953,0.298
1953,0.298
1953,0.281
1954,0.261
1954,0.533
1955,0.145
1956,0.376
1950,0.161
1953,0.271
1953,0.183
1954,0.322
1954,0.292
1955,0.292
1955,0.449
1957,0.201
1964,0
1952,0.499
1953,0.177
1953,0.254
1953,0.358
1953,0.209
1953,0.412
1954,0.215
1955,0.348
1955,0.389
1955,0.449
1965,0.22
1954,0.17
1955,0.207
1954,0.16
1955,0.209
1955,0.198
1964,0.363
1950,0.193
1950,0.097
1953,0.193
1954,0.423
1955,0.198
1953,0.303
1953,0.358
1953,0.233
1954,0.224
1954,0.227
1961,0.217
1965,0.162
1952,0.223
1953,0.397
1953,0.54
1953,0.297
1954,0.228
1954,0.207
1955,0.157
1955,0.321
1955,0.477
1950,0.216
1950,0.227
1952,0.409
1953,0.54
1953,0.357
1953,0.374
1954,0.405
1954,0.235
1954,0.22
1955,0.412
1955,0.306
1955,0.207
1955,0.23
1953,0.107
1954,0.242
1954,0.556
1954,0.322
1954,0.397
1955,0.158
1955,0.279
1955,0.207
1952,0.396
1953,0.446
1954,0.225
1954,0.397
1955,0.275
1955,0.265
1955,0.261
1955,0.293
1955,0.255
1964,0.307
2000,0.561
1973,0.705
1990,0.637
1990,0.525
1991,0.532
1993,0.525
1994,0.362
1991,0.47
1992,0.404
1995,0.415
2001,0.731
1990,0.663
1997,0.315
1997,0.773
2001,0.464
2001,0.694
2005,0.547
2009,0.591
1990,0.808
1991,0.495
1991,0.415
1993,0.475
1999,0.529
2005,0.692
2005,0.818
1993,0.322
1995,0.635
1995,0.183
1995,0.667
1997,0.547
1991,0.733
1993,0.728
1999,0.583
2005,0.657
2009,0.623
1991,0.727
1994,0.17
1994,0.548
2001,0.667
2005,0.669
2009,0.605
1997,0.604
1999,0.707
2001,0.305
1992,0.61
1993,0.731
1997,0.329
2001,0.834
2001,0.827
2001,0.56
2005,0.782
1990,0.256
1991,0.741
1993,0.501
1993,0.576
1995,0.649
1995,0.671
2005,0.837
2009,0.742
1990,0.602
1993,0.701
1994,0.335
1997,0.694
1997,0.4
1999,0.524
2002,0.648
2003,0.837
2005,0.777
2008,0.715
1990,0.685
1990,0.641
1997,0.717
2005,0.7
1991,0.477
1995,0.302
1991,0.811
1993,0.57
1995,0.607
1997,0.534
1999,0.604
2001,0.404
2004,0.686
2005,0.8
2008,0.788
1994,0.566
2002,0.508
1990,0.383
1995,0.491
1997,0.551
1990,0.651
1995,0.399
2003,0.673
1995,0.554
2005,0.8
2008,0.774
1990,0.613
1993,0.375
1998,0.773
1998,0.731
1999,0.254
1960,0.451
1972,0.512
1960,0.433
1960,0.441
1962,0.419
1953,0.48
1953,0.416
1953,0.696
1953,0.517
1953,0.463
1953,0.557
1953,0.331
1953,0.476
1979,0.832
1979,0.572
1979,0.559
1985,0.651
1979,0.694
1964,0.522
1985,0.561
2002,0.359
1985,0.661
1983,0.283
1989,0.245
1992,0.331
1983,0.352
1985,0.235
1987,0.369
1985,0.25
1985,0.231
1985,0.585
1992,0.562
1994,0.616
1996,0.297
1996,0.408
1996,0.305
1998,0.386
2004,0.474
1996,0.515
1996,0.515
1998,0.544
2003,0.658
2003,0.568
2004,0.556
2015,0.593
1996,0.447
1996,0.512
1996,0.609
2001,0.621
1996,0.599
2003,0.31
1998,0.289
1998,0.401
1998,0.244
2000,0.492
1994,0.598
1995,0.464
1998,0.412
2000,0.351
1994,0.481
1994,0.471
1998,0.436
1998,0.547
1994,0.508
2000,0.549
2004,0.499
2004,0.546
2007,0.604
2009,0.598
1995,0.222
1996,0.621
1998,0.562
2000,0.47
2003,0.566
2004,0.637
2004,0.609
1996,0.541
1998,0.509
1998,0.564
1998,0.347
2000,0.431
2004,0.218
1994,0.452
1996,0.627
2000,0.3
2003,0.548
1995,0.63
1996,0.384
1996,0.485
2004,0.577
1994,0.418
1998,0.435
1998,0.38
2004,0.578
1996,0.356
1998,0.293
2003,0.676
2004,0.564
2008,0.484
1994,0.577
2000,0.478
2006,0.482
1996,0.455
2000,0.594
1976,0.475
1960,0.645
1960,0.362
1954,0.536
1954,0.555
1960,0.534
1954,0.392
1983,0.444
1983,0.391
1949,0.179
1949,0.238
1949,0.197
1949,0.362
1949,0.228
1951,0.218
1951,0.216
1951,0.312
1949,0.154
1949,0.235
1949,0.145
1951,0.268
1951,0.279
1949,0.46
1949,0.29
1950,0.169
1951,0.178
1949,0.112
1949,0.232
1949,0.213
1949,0.223
1949,0.308
1949,0.374
1949,0.15
1949,0.284
1949,0.282
1949,0.304
1950,0.224
1950,0.186
1951,0.223
1951,0.296
1949,0.24
1950,0.237
1949,0.234
1949,0.209
1949,0.261
1950,0.102
1951,0.249
1949,0.326
1949,0.285
1949,0.314
1949,0.261
1951,0.199
1951,0.176
1949,0.252
1949,0.219
1949,0.285
1951,0.383
1949,0.371
1949,0.34
1951,0.318
1951,0.199
1951,0.205
1951,0.23
1949,0.15
1949,0.223
1949,0.144
1949,0.234
1950,0.153
1949,0.183
1949,0.248
1951,0.252
1951,0.264
1949,0.295
1949,0.221
1949,0.226
1949,0.377
1951,0.324
1959,0.468
1949,0.235
1949,0.293
1951,0.192
1949,0.306
1949,0.383
1949,0.526
1949,0.267
1949,0.551
1951,0.426
1951,0.231
1949,0.219
1949,0.257
1949,0.304
1949,0.228
1951,0.165
1949,0.314
1949,0.147
1949,0.348
1951,0.286
2004,0.826
2007,0.795
2002,0.687
2002,0.538
2004,0.656
2004,0.622
2007,0.684
2007,0.509
2009,0.44
2007,0.705
2009,0.673
2004,0.843
2004,0.74
1991,0.543
1989,0.379
1989,0.741
1989,0.593
1989,0.722
1994,0.657
1989,0.793
1996,0.438
1998,0.67
1989,0.748
1994,0.738
1998,0.726
1989,0.647
1989,0.772
1995,0.76
1998,0.624
1989,0.57
1989,0.708
1989,0.805
1998,0.622
1989,0.687
1989,0.584
1994,0.465
1989,0.523
1994,0.668
1998,0.5
1994,0.616
1989,0.835
1989,0.636
1998,0.624
1996,0.629
1990,0.63
1996,0.606
1996,0.51
1996,0.626
1990,0.471
2001,0.588
1992,0.544
1990,0.632
1990,0.632
1996,0.566
1990,0.504
1996,0.633
2001,0.604
1993,0.603
1996,0.512
2001,0.5
1992,0.521
1993,0.62
1992,0.738
1992,0.488
1999,0.496
1990,0.512
1993,0.59
2005,0.455
2005,0.589
1984,0.24
1996,0.593
1987,0.23
2000,0.614
1983,0.367
1996,0.592
1987,0.191
1987,0.688
2000,0.625
1984,0.347
1987,0.198
1993,0.367
2000,0.603
1993,0.495
1990,0.348
2016,0.711
1997,0.686
1996,0.715
1997,0.762
2015,0.723
2000,0.597
1998,0.598
1996,0.572
2002,0.58
1998,0.586
1998,0.399
1996,0.593
1998,0.516
2000,0.627
1971,0.676
1977,0.376
1969,0.803
1979,0.614
1977,0.351
1974,0.482
1974,0.579
1969,0.513
1969,0.637
1960,0.271
1960,0.499
1991,0.31
1960,0.484
1930,0.366
1968,0.305
1969,0.388
1969,0.753
2002,0.626
2002,0.749
2002,0.69
2002,0.668
2010,0.502
2010,0.753
2012,0.781
2002,0.641
2002,0.625
2002,0.532
2007,0.595
2007,0.61
2011,0.705
2012,0.741
2002,0.63
2002,0.748
2012,0.674
2014,0.742
2002,0.557
2002,0.667
2017,0.799
2018,0.707
2002,0.691
2014,0.532
2014,0.279
2002,0.651
2002,0.712
2002,0.706
2002,0.608
2002,0.607
2002,0.712
2002,0.662
2007,0.737
2012,0.739
2012,0.718
2014,0.748
2014,0.742
2014,0.279
2019,0.764
2007,0.803
2010,0.704
2002,0.662
2004,0.618
2007,0.632
2012,0.675
2012,0.657
2018,0.851
2018,0.799
2020,0.651
2010,0.609
2010,0.703
2012,0.675
2018,0.851
2007,0.745
2002,0.42
2004,0.55
2012,0.674
2012,0.739
2018,0.783
2004,0.693
2007,0.714
2007,0.587
2010,0.603
2012,0.662
2002,0.446
2012,0.662
2014,0.613
2018,0.655
2018,0.611
2002,0.625
2002,0.566
2014,0.54
2014,0.693
2018,0.693
2009,0.757
2006,0.686
2003,0.683
2009,0.75
2007,0.676
2011,0.433
2007,0.47
1987,0.603
1944,0.326
2005,0.37
1992,0.729
1958,0.597
1959,0.25
1959,0.312
1959,0.393
1962,0.567
1957,0.581
1958,0.485
1958,0.167
1958,0.301
1958,0.41
1959,0.494
1957,0.713
1957,0.412
1958,0.407
1958,0.309
1958,0.561
1958,0.38
1958,0.544
1957,0.445
1957,0.581
1957,0.438
1958,0.51
1958,0.294
1958,0.465
1958,0.456
1958,0.199
1957,0.5
1957,0.341
1958,0.33
1958,0.436
1958,0.554
1958,0.304
1959,0.522
1962,0.49
1964,0.577
1957,0.596
1957,0.34
1958,0.607
1958,0.742
1959,0.454
1962,0.586
1962,0.642
1958,0.521
1959,0.448
1962,0.514
1959,0.394
1958,0.317
1958,0.534
1959,0.718
1959,0.654
1956,0.818
1958,0.454
1959,0.443
1956,0.463
1958,0.543
1959,0.686
1959,0.576
1956,0.847
1956,0.31
1956,0.659
1956,0.55
1958,0.418
1959,0.514
1959,0.309
1956,0.439
1956,0.451
1958,0.8
1958,0.207
1959,0.752
1959,0.622
1959,0.683
1959,0.483
1956,0.527
1956,0.282
1956,0.633
1956,0.49
1958,0.604
1958,0.541
1959,0.324
1959,0.518
1957,0.788
1958,0.737
1958,0.673
1959,0.412
1959,0.519
1957,0.326
1958,0.652
1959,0.408
1959,0.278
1962,0.664
1959,0.468
1959,0.566
1959,0.427
1959,0.769
1959,0.855
1959,0.462
1959,0.507
1962,0.529
1989,0.733
1995,0.436
1996,0.635
1996,0.837
2003,0.398
1993,0.712
2003,0.613
1993,0.719
1997,0.433
2001,0.693
2001,0.622
2003,0.357
1995,0.565
2011,0.431
2001,0.349
1996,0.801
1957,0.613
1957,0.578
1957,0.529
1957,0.323
1957,0.582
1957,0.582
1996,0.631
1957,0.539
1957,0.539
1957,0.323
1957,0.4
1961,0.593
1996,0.779
1947,0.438
1957,0.612
1957,0.415
1976,0.708
1976,0.634
1996,0.543
1955,0.756
1957,0.554
1957,0.65
1972,0.514
1957,0.365
1957,0.498
1961,0.543
1963,0.483
1963,0.575
1976,0.654
1949,0.366
1957,0.488
1962,0.694
1963,0.51
1976,0.636
1976,0.61
1996,0.548
1957,0.583
1957,0.637
1957,0.718
1963,0.403
1972,0.426
1957,0.646
1957,0.641
1957,0.65
1957,0.579
1957,0.641
1972,0.586
1976,0.758
1976,0.577
1979,0.63
1996,0.633
1957,0.698
1961,0.423
1963,0.731
1964,0.668
1937,0.489
1952,0.429
1952,0.598
1952,0.499
1952,0.682
1952,0.472
1952,0.577
1952,0.349
1952,0.623
1959,0.726
1959,0.654
1959,0.688
1959,0.693
1959,0.666
1959,0.552
1959,0.74
1959,0.526
1959,0.809
1959,0.62
1959,0.535
1959,0.648
1959,0.625
1959,0.644
1959,0.714
1960,0.634
1952,0.35
1952,0.655
1952,0.657
1952,0.602
1952,0.443
1952,0.434
1952,0.393
1954,0.676
1954,0.573
1957,0.644
1960,0.64
1960,0.55
1963,0.417
1963,0.739
1963,0.745
1963,0.781
1963,0.368
1963,0.477
1963,0.51
1976,0.546
1976,0.478
1950,0.633
1960,0.606
1960,0.705
1972,0.463
1972,0.471
1976,0.597
1991,0.646
1960,0.319
1960,0.589
1960,0.518
1960,0.467
