danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,Genre
0.61,0.677,0.966,98.188,-8.93,1,3,0.549,0,0.312,0.0448,0,234848,32,1961,7/21/61,Vocal
0.499,0.695,0.914,103.377,-8.331,1,3,0.67,0,0.13,0.048,0,211719,28,1961,7/21/61,Vocal
0.643,0.632,0.947,96.553,-9.152,1,3,0.786,0,0.0736,0.0707,0,240846,28,1961,7/21/61,Vocal
0.569,0.198,0.549,83.594,-12.598,1,4,0.76,0,0.132,0.21,0,211758,11,1954,1/23/54,Vocal
0.46,0.141,0.292,172.909,-17.138,0,9,0.679,0.0000367,0.104,0.0406,0,259674,34,1959,6/26/59,Vocal
0.177,0.0353,0.037,169.458,-21.101,0,10,0.755,0.00000152,0.112,0.0532,0,224493,27,1959,12/31/59,Vocal
0.667,0.126,0.534,105.643,-17.542,1,9,0.942,0.00000541,0.162,0.0482,0,197804,27,1961,7/21/61,Vocal
0.655,0.258,0.923,86.074,-11.717,1,6,0.851,0,0.107,0.0734,0,190972,25,1961,7/21/61,Vocal
0.557,0.0741,0.395,78.993,-20.951,1,4,0.98,0.0174,0.108,0.0277,0,185560,35,1965,5/19/65,Vocal
0.539,0.114,0.937,136.488,-16.219,0,2,0.97,0.0000422,0.0964,0.0448,0,173369,26,1957,3/22/57,Vocal
0.632,0.124,0.405,109.015,-15.861,0,7,0.87,0,0.798,0.101,0,220187,23,1959,7/1/59,Vocal
0.451,0.0699,0.285,86.815,-18.691,1,4,0.988,0.0415,0.107,0.0427,0,140653,25,1959,2/20/59,Vocal
0.424,0.335,0.23,177.004,-12.848,1,2,0.865,0,0.638,0.591,0,213022,24,1960,3/25/60,Vocal
0.703,0.326,0.719,120.739,-8.716,1,0,0.701,0,0.101,0.0316,0,192360,32,1963,4/29/63,Vocal
0.601,0.8,0.868,113.612,-9.509,0,9,0.676,0,0.611,0.322,0,224733,49,2000,7/25/00,Vocal
0.58,0.413,0.962,86.853,-10.889,1,8,0.481,0,0.0553,0.426,0,195240,1,1942,1942,Vocal
0.613,0.341,0.877,160.942,-10.827,1,6,0.566,0,0.33,0.376,0,214787,9,1954,1/23/54,Vocal
0.699,0.134,0.538,129.639,-14.223,1,0,0.627,0.00000114,0.0729,0.0392,0,318981,27,1959,6/26/59,Vocal
0.391,0.185,0.149,82.439,-14.597,1,0,0.795,0,0.216,0.0282,0,216827,36,1967,5/22/67,Vocal
0.592,0.238,0.79,153.053,-14.867,0,4,0.931,0.00000489,0.117,0.122,0,202029,22,1957,8/16/57,Vocal
0.293,0.203,0.189,93.718,-13.587,1,9,0.946,0,0.2,0.0484,0,176302,21,1960,3/25/60,Vocal
0.685,0.1,0.625,112.814,-19.374,1,7,0.951,0.000291,0.109,0.04,0,178380,19,1961,7/21/61,Vocal
0.738,0.51,0.775,97.967,-9.999,1,4,0.685,0,0.141,0.0677,0,166879,6,1954,1/23/54,Vocal
0.206,0.26,0.0398,79.009,-15.975,1,6,0.948,0,0.225,0.0553,0,239733,19,1959,12/31/59,Vocal
0.563,0.759,0.959,94.224,-7.496,1,3,0.918,0.00000361,0.187,0.401,0,188813,18,1961,7/21/61,Vocal
0.527,0.184,0.586,105.668,-17.014,1,3,0.933,0,0.111,0.0396,0,195652,17,1961,7/21/61,Vocal
0.586,0.739,0.881,95.538,-8.165,1,0,0.576,0,0.219,0.161,0,231788,17,1961,7/21/61,Vocal
0.589,0.18,0.341,93.097,-13.973,1,8,0.844,0,0.0981,0.181,0,227322,6,1954,1/23/54,Vocal
0.564,0.294,0.63,176.363,-13.879,1,11,0.75,0,0.719,0.355,0,310733,16,1959,7/1/59,Vocal
0.63,0.416,0.82,149.484,-14.302,1,1,0.624,0,0.667,0.596,0,322027,17,1959,7/1/59,Vocal
0.493,0.189,0.507,97.758,-13.853,1,4,0.898,0,0.149,0.0298,0,206890,16,1961,7/21/61,Vocal
0.634,0.0637,0.503,128.142,-16.479,1,4,0.834,0,0.119,0.0791,0,204207,16,1961,7/21/61,Vocal
0.5,0.691,0.785,81.592,-8.264,1,10,0.781,0,0.151,0.268,0,240333,29,1966,10/24/66,Vocal
0.243,0.336,0.237,170.035,-12.086,0,10,0.498,0.000659,0.103,0.0325,0,136507,35,1968,4/22/68,Vocal
0.307,0.118,0.146,115.423,-16.812,0,4,0.953,0.000853,0.182,0.0388,0,207396,4,1954,1/23/54,Vocal
0.61,0.413,0.843,133.85,-10.413,1,6,0.782,0,0.121,0.111,0,126710,4,1954,1/23/54,Vocal
0.458,0.0256,0.298,88.475,-16.635,0,5,0.928,0.00000668,0.117,0.037,0,170489,4,1954,1/23/54,Vocal
0.478,0.181,0.479,102.806,-19.567,1,5,0.869,0.0000082,0.192,0.0326,0,145800,25,1965,5/19/65,Vocal
0.54,0.0962,0.29,134.399,-23.887,0,5,0.98,0.842,0.172,0.0606,0,167667,31,1989,7/25/89,Vocal
0.589,0.114,0.392,102.214,-19.061,1,3,0.704,0.0000477,0.148,0.0537,0,250200,30,1989,7/25/89,Vocal
0.479,0.264,0.554,161.941,-12.84,1,0,0.677,0,0.129,0.0749,0,189107,33,1991,9/24/91,Vocal
0.427,0.13,0.169,84.198,-18.891,1,9,0.728,0.00254,0.197,0.0287,0,202227,49,2009,9/21/09,Vocal
0.212,0.0678,0.0394,145.913,-21.221,0,2,0.919,0.0163,0.577,0.0355,0,270133,30,1989,7/25/89,Vocal
0.529,0.295,0.623,157.458,-20.492,0,5,0.765,0.0193,0.268,0.0489,0,292160,31,1990,6/1/90,Vocal
0.749,0.198,0.734,83.278,-21.331,0,0,0.713,0.909,0.118,0.0507,0,101867,29,1989,7/25/89,Vocal
0.514,0.719,0.695,83.784,-9.202,0,5,0.428,0.00034,0.318,0.269,0,293467,31,1991,9/24/91,Vocal
0.437,0.00238,0.0888,100.746,-33.616,0,10,0.976,0.0166,0.0883,0.0533,0,230493,28,1989,7/25/89,Vocal
0.566,0.0786,0.403,127.611,-14.885,0,5,0.761,0.00000191,0.128,0.0511,0,208760,31,1991,9/24/91,Vocal
0.416,0.366,0.551,125.479,-18.902,1,7,0.519,0.783,0.111,0.0372,0,252533,28,1989,7/25/89,Vocal
0.435,0.0101,0.211,76.252,-24.094,1,0,0.922,0.00291,0.107,0.0834,0,310360,29,1990,6/1/90,Vocal
0.543,0.284,0.409,125.558,-13.205,1,5,0.683,0,0.101,0.051,0,158227,58,1989,7/25/89,Vocal
0.453,0.228,0.471,127.497,-13.907,1,0,0.736,0.00000132,0.193,0.0444,0,147067,50,1989,7/25/89,Vocal
0.373,0.346,0.516,200.174,-15.292,1,7,0.601,0,0.0916,0.262,0,160933,51,1990,6/1/90,Vocal
0.621,0.174,0.659,141.465,-16.702,0,0,0.763,0,0.0777,0.0693,0,154907,47,1990,6/1/90,Vocal
0.734,0.203,0.519,112.166,-13.658,1,7,0.875,0.000124,0.0902,0.0457,0,166360,51,1993,6/14/93,Vocal
0.578,0.183,0.416,81.176,-13.962,1,7,0.826,0.0000378,0.36,0.0305,0,251693,43,1991,9/24/91,Vocal
0.597,0.0743,0.341,120.617,-16.807,1,4,0.79,0,0.125,0.0465,0,261200,36,1989,7/25/89,Vocal
0.714,0.139,0.354,127.318,-17.683,1,0,0.549,0.00000454,0.0984,0.0705,0,251600,35,1989,7/25/89,Vocal
0.669,0.258,0.575,119.805,-8.047,1,8,0.677,0,0.0842,0.0316,0,148600,8,1956,1/1/56,Vocal
0.326,0.206,0.0954,129.823,-9.719,1,2,0.937,0.0000455,0.376,0.0353,0,180140,2,1953,8/1/53,Vocal
0.376,0.125,0.216,130.536,-12.356,1,3,0.966,0,0.321,0.0348,0,158082,1,1954,6/1/54,Vocal
0.281,0.267,0.365,165.243,-11.914,1,5,0.735,0.00000626,0.173,0.0384,0,166908,0,1954,6/1/54,Vocal
0.363,0.192,0.212,67.165,-11.255,0,2,0.962,0.0000042,0.273,0.0348,0,161957,6,1954,6/1/54,Vocal
0.31,0.155,0.153,100.588,-12.449,1,8,0.964,0.0000159,0.284,0.036,0,161707,13,1956,1/1/56,Vocal
0.219,0.143,0.125,87.914,-14.253,1,3,0.954,0.00231,0.0809,0.0375,0,183904,0,1953,8/1/53,Vocal
0.302,0.0748,0.228,78.99,-22.072,0,7,0.979,0.00137,0.334,0.0368,0,130357,46,2004,2004,Vocal
0.147,0.137,0.137,175.044,-19.368,1,8,0.964,0.0717,0.375,0.0428,0,243040,7,1955,1/1/55,Vocal
0.479,0.144,0.328,76.718,-15.342,1,0,0.932,0.0458,0.11,0.0373,0,251240,14,1956,1/1/56,Vocal
0.253,0.153,0.166,82.726,-16.774,1,0,0.941,0.0262,0.347,0.0398,0,166133,14,1956,1/1/56,Vocal
0.195,0.135,0.126,177.783,-17.157,0,7,0.978,0.00555,0.115,0.0418,0,206587,7,1955,1/1/55,Vocal
0.213,0.0988,0.14,73.893,-19.005,1,9,0.966,0.00772,0.183,0.0383,0,184093,14,1957,1/1/57,Vocal
0.255,0.0347,0.215,89.587,-18.4,0,5,0.925,0.00214,0.109,0.0338,0,208493,22,1958,3/1/58,Vocal
0.379,0.0484,0.197,77.828,-22.624,0,3,0.927,0.000929,0.112,0.0461,0,175267,12,1956,1/1/56,Vocal
0.195,0.0936,0.132,168.911,-18.083,0,4,0.966,0.0631,0.266,0.0375,0,247933,11,1956,1/1/56,Vocal
0.548,0.158,0.313,115.708,-12.863,0,2,0.961,0.0193,0.118,0.0525,0,204707,10,1956,1/1/56,Vocal
0.186,0.197,0.259,81.455,-15.96,1,9,0.958,0.0176,0.343,0.0383,0,178240,9,1957,1/1/57,Vocal
0.71,0.223,0.534,124.161,-16.389,1,7,0.748,0.000284,0.113,0.0365,0,137173,9,1959,1959,Vocal
0.54,0.293,0.49,138.052,-11.088,0,5,0.862,0,0.296,0.0357,0,131960,10,1958,3/1/58,Vocal
0.427,0.15,0.441,84.63,-16.863,1,5,0.94,0.00784,0.101,0.0321,0,187267,42,1955,1/1/55,Vocal
0.659,0.13,0.471,129.935,-17.703,1,0,0.793,0.00105,0.123,0.0353,0,259960,32,1955,1/1/55,Vocal
0.158,0.175,0.122,74.397,-15.742,1,9,0.899,0.0000103,0.0859,0.0375,0,266067,34,1955,1/1/55,Vocal
0.343,0.0568,0.14,172.374,-19.323,0,10,0.944,0.000667,0.117,0.045,0,314040,22,1955,1/1/55,Vocal
0.508,0.0721,0.183,55.115,-18.637,0,1,0.93,0.000331,0.122,0.0387,0,315027,22,1955,1/1/55,Vocal
0.536,0.18,0.623,143.591,-15.998,0,2,0.808,0.00151,0.0805,0.0444,0,235067,21,1955,1/1/55,Vocal
0.351,0.0407,0.227,69.311,-22.393,0,5,0.908,0.00000667,0.104,0.0503,0,301307,18,1955,1/1/55,Vocal
0.503,0.37,0.577,152.871,-16.922,1,8,0.758,0.0013,0.185,0.0564,0,192333,17,1955,1/1/55,Vocal
0.544,0.122,0.44,92.237,-16.155,0,2,0.912,0.00293,0.116,0.0383,0,181667,15,1955,1/1/55,Vocal
0.298,0.0865,0.174,91.402,-18.767,0,4,0.923,0.0000107,0.0795,0.0338,0,207027,11,1955,1/1/55,Vocal
0.44,0.0614,0.134,119.716,-20.627,0,2,0.865,0.000704,0.076,0.0418,0,360133,15,1955,1/1/55,Vocal
0.174,0.17,0.36,179.32,-17.613,0,11,0.945,0.00833,0.282,0.0482,0,181373,11,1955,1/1/55,Vocal
0.255,0.112,0.12,67.012,-18.268,1,10,0.928,0.000301,0.11,0.0387,0,201107,10,1955,1/1/55,Vocal
0.254,0.185,0.138,78.123,-14.206,0,2,0.849,0.0000183,0.116,0.0369,0,189400,8,1955,1/1/55,Vocal
0.251,0.144,0.143,128.911,-16.15,1,0,0.93,0.0000448,0.262,0.0357,0,231400,7,1955,1/1/55,Vocal
0.568,0.263,0.477,104.799,-15.897,1,0,0.787,0.00000299,0.25,0.0397,0,216200,8,1955,1/1/55,Vocal
0.147,0.263,0.17,173.629,-12.896,0,7,0.725,0.000263,0.357,0.0371,0,194547,9,1955,1/1/55,Vocal
0.392,0.0306,0.13,103.154,-26.384,1,10,0.921,0.00000495,0.118,0.0386,0,203040,12,1959,1/1/59,Vocal
0.481,0.4,0.442,139.614,-11.236,1,7,0.311,0.00000356,0.112,0.0307,0,173987,29,1972,1972,Vocal
0.563,0.34,0.595,80.324,-15.589,0,7,0.48,0.0000129,0.119,0.0563,0,211293,34,1987,1/1/87,Vocal
0.384,0.283,0.259,78.568,-15.493,1,9,0.544,0.00000109,0.154,0.0288,0,191707,34,1987,1/1/87,Vocal
0.315,0.32,0.21,138.273,-13.524,0,7,0.494,0.0000349,0.145,0.0322,0,246107,32,1972,1972,Vocal
0.566,0.659,0.824,78.729,-11.976,1,7,0.582,0,0.286,0.0893,0,191093,33,1987,1/1/87,Vocal
0.381,0.151,0.239,65.74,-16.18,1,0,0.878,0,0.291,0.0321,0,185613,41,2002,1/1/02,Vocal
0.658,0.138,0.397,110.66,-16.809,1,0,0.807,0,0.16,0.0368,0,189880,40,2002,1/1/02,Vocal
0.49,0.319,0.334,80.181,-14.069,1,10,0.732,0.0000237,0.105,0.0384,0,208760,30,1987,1/1/87,Vocal
0.647,0.707,0.818,134.123,-8.496,1,7,0.0704,0.000047,0.0875,0.046,0,207827,23,1973,1973,Vocal
0.392,0.681,0.711,171.162,-8.723,1,0,0.408,0.0000231,0.375,0.0367,0,205880,51,1972,1972,Vocal
0.544,0.413,0.541,79.957,-12.602,0,7,0.547,0.0000228,0.0839,0.0487,0,210693,41,1974,1974,Vocal
0.48,0.818,0.794,157.276,-8.361,1,7,0.462,0,0.365,0.101,0,190507,43,1973,1973,Vocal
0.472,0.233,0.211,135.304,-15.137,1,7,0.737,0.0029,0.116,0.0327,0,230320,37,1981,1/1/81,Vocal
0.247,0.12,0.14,171.437,-15.154,1,7,0.867,0.00642,0.103,0.0329,0,243667,48,1972,1972,Vocal
0.407,0.528,0.438,107.74,-7.276,1,6,0.17,0.00212,0.0987,0.043,0,163800,47,1977,1977,Vocal
0.488,0.382,0.492,115.336,-10.347,1,10,0.967,0.149,0.973,0.0392,0,170427,10,1928,1928,Vocal
0.36,0.413,0.151,87.23,-6.516,0,0,0.81,0,0.1,0.0491,0,384853,44,2005,9/27/05,Vocal
0.736,0.577,0.842,115.885,-8.039,1,5,0.481,0,0.0302,0.0895,0,223307,39,1999,1/1/99,Vocal
0.372,0.394,0.293,140.844,-8.157,1,0,0.817,0,0.29,0.0371,0,309520,50,2013,1/1/13,Vocal
0.555,0.959,0.704,146.948,-3.558,1,6,0.257,0,0.583,0.0632,0,96720,42,2005,9/27/05,Vocal
0.352,0.546,0.274,114.814,-6.768,1,11,0.71,0,0.105,0.0384,0,211573,49,2013,1/1/13,Vocal
0.444,0.732,0.508,177.257,-7.049,1,7,0.0251,0,0.756,0.117,0,265427,36,1999,1/1/99,Vocal
0.343,0.0739,0.173,90.265,-18.964,1,9,0.955,0.000173,0.102,0.033,0,178760,49,2013,1/1/13,Vocal
0.472,0.449,0.19,117.997,-8.282,1,5,0.752,0.00000142,0.113,0.0314,0,225987,48,2013,1/1/13,Vocal
0.543,0.485,0.371,136.961,-6.85,1,8,0.558,0,0.12,0.0305,0,223840,75,2013,1/1/13,Vocal
0.475,0.579,0.466,178.151,-4.096,1,5,0.609,0,0.0756,0.0334,0,182747,61,2005,9/27/05,Vocal
0.354,0.411,0.43,90.831,-6.018,1,0,0.815,0.000001,0.106,0.0344,0,225080,67,2013,1/1/13,Vocal
0.323,0.405,0.274,145.104,-8.533,0,10,0.849,0.000544,0.138,0.0413,0,194848,80,2019,11/15/19,Vocal
0.457,0.763,0.87,175.043,-3.459,0,7,0.318,0,0.0322,0.255,0,231360,59,2005,9/27/05,Vocal
0.362,0.338,0.389,93.999,-9.321,1,9,0.806,0,0.3,0.0393,0,149640,63,2013,1/1/13,Vocal
0.321,0.429,0.174,123.419,-7.073,1,6,0.724,0.000091,0.0606,0.0302,0,260907,77,2019,11/15/19,Vocal
0.566,0.543,0.299,89.937,-4.485,1,5,0.613,0,0.106,0.0314,0,209965,74,2019,11/15/19,Vocal
0.418,0.461,0.484,177.31,-9.596,1,5,0.722,0,0.074,0.0395,0,171867,45,1999,1/1/99,Vocal
0.295,0.691,0.178,151.598,-4.322,1,6,0.00564,0,0.162,0.0307,0,226067,47,2007,5/1/07,Vocal
0.565,0.469,0.659,112.463,-15.148,1,2,0.832,0.714,0.932,0.146,0,346067,4,1940,1/1/40,Vocal
0.524,0.484,0.594,106.151,-16.797,1,5,0.845,0.799,0.157,0.176,0,201267,4,1940,1/1/40,Vocal
0.144,0.198,0.211,174.277,-13.219,1,0,0.341,0.00069,0.119,0.0355,0,177507,20,1963,1/1/63,Vocal
0.353,0.32,0.317,91.851,-12.068,1,4,0.59,0,0.123,0.0277,0,156480,20,1965,1/1/65,Vocal
0.183,0.164,0.113,173.786,-13.535,1,3,0.559,0.00000335,0.13,0.0347,0,244027,19,1963,1/1/63,Vocal
0.283,0.146,0.151,110.981,-11.682,1,9,0.913,0.00000163,0.36,0.0355,0,151480,22,1966,1/1/66,Vocal
0.359,0.149,0.235,112.598,-12.108,0,2,0.864,0,0.114,0.0334,0,194067,18,1963,1/1/63,Vocal
0.151,0.219,0.176,79.302,-14.541,1,0,0.537,0.000332,0.099,0.0361,0,172360,16,1963,1/1/63,Vocal
0.487,0.288,0.594,88.397,-12.411,1,7,0.477,0,0.432,0.038,0,162547,16,1964,1/1/64,Vocal
0.415,0.719,0.938,183.027,-9.856,1,6,0.357,0,0.0988,0.0395,0,106627,17,1965,1/1/65,Vocal
0.269,0.234,0.273,74.982,-12.973,0,3,0.53,0.00000135,0.0974,0.0314,0,155840,14,1963,1/1/63,Vocal
0.354,0.472,0.541,96.026,-13.215,0,5,0.449,0,0.28,0.0464,0,149040,50,1963,1/1/63,Vocal
0.442,0.371,0.38,93.039,-9.759,1,11,0.868,0,0.0733,0.0282,0,139027,41,1966,1/1/66,Vocal
0.419,0.346,0.714,83.728,-11.528,1,2,0.784,0,0.0685,0.0594,0,132360,25,1964,1/1/64,Vocal
0.24,0.193,0.242,59.087,-16.395,1,7,0.755,0.00000202,0.498,0.0355,0,168680,0,1954,1/1/54,Vocal
0.457,0.0659,0.164,130.48,-17.403,1,3,0.89,0,0.125,0.0401,0,195213,1,1954,1/1/54,Vocal
0.478,0.117,0.139,67.912,-16.264,1,5,0.907,0,0.257,0.046,0,176773,1,1954,1/1/54,Vocal
0.494,0.0762,0.128,83.411,-17.15,1,2,0.892,0,0.0815,0.0457,0,152013,0,1954,1/1/54,Vocal
0.287,0.144,0.425,92.143,-15.356,1,6,0.522,0,0.262,0.0377,0,172480,10,1954,1/1/54,Vocal
0.416,0.236,0.302,101.069,-10.962,0,1,0.821,0.00012,0.189,0.0499,0,229400,58,2004,1/1/04,Vocal
0.423,0.147,0.313,79.25,-15.183,0,8,0.867,0.00000523,0.191,0.0555,0,250933,48,1988,1/1/88,Vocal
0.555,0.75,0.552,116.11,-7.693,1,0,0.251,0,0.95,0.442,0,185667,18,1964,1964,Vocal
0.466,0.525,0.329,95.132,-6.892,0,9,0.441,0,0.564,0.0773,0,213000,16,1964,1964,Vocal
0.446,0.368,0.429,112.195,-8.116,1,1,0.717,0,0.531,0.0417,0,227893,16,1964,1964,Vocal
0.414,0.806,0.406,129.841,-5.445,0,6,0.417,0,0.356,0.257,0,202600,42,1964,1964,Vocal
0.506,0.823,0.886,111.604,-3.52,0,1,0.59,0.0000709,0.109,0.0607,0,186533,54,1968,1968,Vocal
0.48,0.219,0.51,148.757,-13.512,0,8,0.928,0.0000205,0.116,0.0554,0,153667,53,1988,1/1/88,Vocal
0.397,0.2,0.228,90.211,-14.119,0,0,0.826,0.000454,0.164,0.0287,0,267467,52,1988,1/1/88,Vocal
0.473,0.455,0.79,78,-12.098,1,6,0.827,0,0.163,0.23,0,229907,52,1988,1/1/88,Vocal
0.532,0.423,0.664,172.225,-6.742,0,10,0.785,0,0.12,0.0924,0,197880,46,2004,2004,Vocal
0.467,0.444,0.615,90.685,-16.314,1,4,0.445,0.000761,0.358,0.0354,0,228760,35,1976,1976,Vocal
0.478,0.348,0.0827,77.167,-21.409,1,7,0.891,0.0000591,0.254,0.576,0,203077,0,1954,1954,Vocal
0.274,0.0971,0.183,80.335,-15.807,1,9,0.93,0,0.0997,0.0328,0,187067,9,1956,2/1/56,Vocal
0.574,0.283,0.546,117.368,-8.461,1,2,0.886,0,0.124,0.0303,0,151093,13,1959,6/11/59,Vocal
0.506,0.0718,0.415,138.301,-15.777,1,7,0.889,0,0.147,0.0385,0,175707,3,1956,2/1/56,Vocal
0.295,0.112,0.305,115.988,-19.303,1,10,0.944,0.00627,0.117,0.0379,0,194867,30,1956,2/1/56,Vocal
0.185,0.124,0.0843,71.887,-15.582,1,8,0.844,0.000321,0.358,0.0359,0,182693,15,1956,2/1/56,Vocal
0.534,0.0247,0.214,68.366,-21.58,1,8,0.987,0.00136,0.096,0.0362,0,186640,22,1958,11/11/58,Vocal
0.256,0.101,0.228,74.848,-16.273,1,7,0.9,0.000941,0.225,0.035,0,231760,15,1956,1/1/56,Vocal
0.371,0.396,0.414,106.495,-11.4,1,5,0.767,0.0000393,0.128,0.034,0,160613,17,1959,1959,Vocal
0.347,0.386,0.518,127.982,-10.878,1,0,0.798,0,0.426,0.0321,0,145587,21,1964,7/22/64,Vocal
0.287,0.393,0.426,123.693,-11.011,1,3,0.801,0.0000179,0.233,0.0322,0,160973,28,1986,7/11/86,Vocal
0.225,0.361,0.212,84.052,-9.741,1,3,0.796,0.0000242,0.165,0.0284,0,159373,17,1964,7/22/64,Vocal
0.223,0.258,0.224,79.253,-14.488,1,8,0.941,0.000993,0.174,0.0331,0,178600,9,1958,1958,Vocal
0.267,0.193,0.142,100.314,-14.863,1,0,0.88,0.00126,0.207,0.037,0,184133,12,1962,6/1/62,Vocal
0.22,0.441,0.364,79.668,-9.002,1,10,0.843,0.000105,0.389,0.0315,0,136347,21,1967,1967,Vocal
0.179,0.199,0.105,84.501,-13.442,0,5,0.93,0.0000156,0.134,0.0325,0,188093,11,1962,6/1/62,Vocal
0.254,0.408,0.514,76.986,-11.774,1,7,0.844,0,0.315,0.0334,0,141320,16,1964,7/22/64,Vocal
0.434,0.273,0.512,91.838,-13.012,1,5,0.888,0.000521,0.302,0.0299,0,159507,9,1958,1958,Vocal
0.351,0.455,0.44,132.466,-10.854,1,1,0.518,0.0000144,0.101,0.0303,0,185640,20,1968,6/1/68,Vocal
0.311,0.255,0.216,103.094,-13.423,1,6,0.815,0.0000526,0.193,0.0302,0,202933,27,1988,8/23/88,Vocal
0.176,0.29,0.183,79.47,-13.811,1,10,0.87,0.00000102,0.174,0.033,0,152360,49,1956,1956,Vocal
0.186,0.227,0.197,88.942,-13.088,1,5,0.921,0.000245,0.286,0.0338,0,162707,42,1956,1956,Vocal
0.268,0.24,0.217,102.955,-14.424,1,7,0.815,0,0.104,0.0309,0,184267,41,1956,1956,Vocal
0.292,0.191,0.229,86.171,-14.422,1,1,0.912,0.00000194,0.095,0.034,0,184893,34,1956,1956,Vocal
0.307,0.222,0.191,97.053,-14.453,1,1,0.832,0.0000411,0.0912,0.0287,0,162067,32,1956,1956,Vocal
0.275,0.214,0.144,113.674,-14.442,0,5,0.846,0.00000104,0.0862,0.0328,0,217773,31,1956,1956,Vocal
0.319,0.291,0.241,75.969,-12.538,1,0,0.831,0.0000026,0.321,0.0303,0,159773,30,1956,1956,Vocal
0.198,0.457,0.433,173.871,-7.725,1,3,0.8,0.000036,0.162,0.0328,0,162840,35,1959,1959,Vocal
0.231,0.147,0.139,92.358,-14.475,1,2,0.958,0.000619,0.681,0.035,0,176493,31,1956,1956,Vocal
0.301,0.26,0.24,114.516,-12.912,1,0,0.921,0.00000165,0.421,0.0338,0,189600,28,1956,1956,Vocal
0.266,0.501,0.316,81.886,-7.55,1,0,0.952,0,0.146,0.0318,0,172093,28,1956,1956,Vocal
0.286,0.429,0.194,121.001,-10.355,1,2,0.854,0,0.119,0.037,0,183333,29,1956,1956,Vocal
0.316,0.0719,0.138,83.535,-17.846,1,4,0.963,0.00019,0.112,0.0346,0,215840,25,1956,1956,Vocal
0.297,0.234,0.182,118.17,-14.012,0,0,0.924,0,0.206,0.0325,0,158600,25,1956,1956,Vocal
0.291,0.134,0.356,94.948,-13.366,1,0,0.738,0,0.0555,0.0312,0,169840,32,1962,6/1/62,Vocal
0.186,0.16,0.18,177.761,-13.23,0,7,0.833,0.0000185,0.121,0.0336,0,239133,31,1962,6/1/62,Vocal
0.226,0.214,0.214,91.924,-15.832,1,10,0.786,0.0000163,0.177,0.0314,0,177360,23,1956,1956,Vocal
0.352,0.411,0.381,79.62,-8.577,1,2,0.933,0,0.151,0.0299,0,152360,26,1959,1959,Vocal
0.296,0.203,0.23,83.05,-12.514,1,11,0.809,0,0.243,0.0294,0,179933,32,1962,6/1/62,Vocal
0.275,0.493,0.498,115.195,-10.81,1,6,0.87,0.00135,0.055,0.0379,0,162867,21,1956,1956,Vocal
0.205,0.253,0.0739,80.017,-12.23,0,7,0.935,0.00406,0.209,0.0315,0,197333,20,1956,1956,Vocal
0.163,0.27,0.175,87.52,-13.625,1,6,0.898,0.00000941,0.0776,0.0322,0,231133,19,1956,1956,Vocal
0.251,0.313,0.287,73.187,-13.162,1,0,0.874,0.0000158,0.0906,0.0299,0,147667,19,1956,1956,Vocal
0.227,0.188,0.217,92.062,-12.444,1,1,0.809,0.00000888,0.18,0.0304,0,175907,25,1962,6/1/62,Vocal
0.267,0.285,0.194,91.457,-12.474,1,0,0.843,0,0.132,0.0303,0,183360,25,1962,6/1/62,Vocal
0.178,0.32,0.0795,103.887,-11.867,0,2,0.903,0.0138,0.308,0.0323,0,205133,17,1958,1958,Vocal
0.246,0.445,0.139,102.517,-9.954,1,9,0.83,0.00000117,0.163,0.032,0,190467,33,1970,2/1/70,Vocal
0.184,0.208,0.163,82.542,-13.18,1,3,0.919,0.0000504,0.105,0.036,0,173400,16,1962,6/1/62,Vocal
0.328,0.297,0.25,67.474,-15.228,0,7,0.813,0.00000532,0.162,0.0306,0,144307,21,1964,7/22/64,Vocal
0.276,0.129,0.232,60.29,-17.252,1,4,0.984,0.00021,0.298,0.0364,0,182973,34,1991,1/1/91,Vocal
0.517,0.146,0.501,74.449,-13.987,0,4,0.985,0.000143,0.149,0.0293,0,148907,1,1936,1936,Vocal
0.358,0.061,0.284,130.745,-15.787,1,1,0.975,0.00000515,0.147,0.0309,0,166600,41,1991,1/1/91,Vocal
0.613,0.0808,0.464,121.129,-18.948,0,3,0.928,0.0000865,0.245,0.0605,0,191347,0,1947,1947,Vocal
0.702,0.2,0.88,98.968,-14.043,0,5,0.904,0,0.0863,0.148,0,152840,0,1947,1947,Vocal
0.517,0.106,0.253,125.526,-17.465,1,1,0.984,0.00574,0.296,0.0451,0,194373,0,1947,1947,Vocal
0.534,0.09,0.286,144.773,-18.077,0,8,0.963,0.0000291,0.266,0.042,0,192813,0,1947,1947,Vocal
0.532,0.0613,0.298,129.428,-20.101,0,3,0.96,0.00205,0.146,0.0458,0,176147,0,1947,1947,Vocal
0.777,0.233,0.738,124.313,-13.643,1,8,0.914,0.00515,0.124,0.235,0,168520,0,1947,1947,Vocal
0.548,0.0909,0.274,124.086,-17.183,1,3,0.979,0.0014,0.337,0.0418,0,194707,0,1947,1947,Vocal
0.758,0.173,0.635,92.798,-12.641,0,10,0.915,0.00000421,0.162,0.0887,0,188907,0,1947,1947,Vocal
0.54,0.115,0.359,67.228,-14.51,1,1,0.941,0.0000259,0.226,0.074,0,185480,0,1947,1947,Vocal
